dataset,public_trajectory_id,original_trajectory_sha256,public_span_id,start_step_index,end_step_index,span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence,step_count
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004683,2,2,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004684,3,6,productive_iteration,False,True,False,False,False,,4.0
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004685,7,7,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004686,8,14,productive_iteration,False,True,False,False,False,,7.0
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004687,15,15,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004688,17,17,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004689,19,24,productive_iteration,False,True,False,False,False,,6.0
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004690,28,28,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000038,4b33782f7903b4f025f9bb94357d4130408f35a263046f9807dd16c75399e6f9,S0004691,29,31,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004692,0,2,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004693,4,7,unproductive_cycle,False,False,True,False,False,,4.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004694,8,9,productive_iteration,True,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004695,10,13,unproductive_cycle,False,False,True,False,False,,4.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004696,14,16,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004697,17,17,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004698,18,21,productive_iteration,False,True,False,False,False,,4.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004699,22,47,unproductive_cycle,False,False,True,False,False,,26.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004700,48,49,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000039,42792b5b64d448831cbd97c2aa6e280852f0a2b73a4191e58c1accb081cd0dd8,S0004701,50,58,unproductive_cycle,False,False,True,False,False,,9.0
StressFresh100,StressFresh100_T000040,b9b39ee78421746192d5c3ad305019e6362e88b206fecbb97449697c7f6dce9b,S0004702,0,1,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000040,b9b39ee78421746192d5c3ad305019e6362e88b206fecbb97449697c7f6dce9b,S0004703,2,8,unproductive_cycle,False,False,True,False,False,,7.0
StressFresh100,StressFresh100_T000040,b9b39ee78421746192d5c3ad305019e6362e88b206fecbb97449697c7f6dce9b,S0004704,9,15,productive_iteration,False,True,False,False,False,,7.0
StressFresh100,StressFresh100_T000040,b9b39ee78421746192d5c3ad305019e6362e88b206fecbb97449697c7f6dce9b,S0004705,16,16,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000040,b9b39ee78421746192d5c3ad305019e6362e88b206fecbb97449697c7f6dce9b,S0004706,17,21,productive_iteration,False,True,False,False,False,,5.0
StressFresh100,StressFresh100_T000040,b9b39ee78421746192d5c3ad305019e6362e88b206fecbb97449697c7f6dce9b,S0004707,22,22,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000040,b9b39ee78421746192d5c3ad305019e6362e88b206fecbb97449697c7f6dce9b,S0004708,23,24,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000040,b9b39ee78421746192d5c3ad305019e6362e88b206fecbb97449697c7f6dce9b,S0004709,25,26,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000041,308e40c2ba0681c4b845810e1c3666af70e6d7477a0aeb301224c0ce662a2130,S0004710,0,6,productive_iteration,False,True,False,False,False,,7.0
StressFresh100,StressFresh100_T000042,df1aa3feaeae5be2709487a3647894a23b8f584e33e2f3f169871aa16c245349,S0004711,0,13,productive_iteration,True,True,False,False,False,,14.0
StressFresh100,StressFresh100_T000043,1bc8dcf37ba330bacf119cac13a4c4d9d26be11694e48a5ff3c61023f1a2587c,S0004712,0,13,productive_iteration,True,True,False,False,False,,14.0
StressFresh100,StressFresh100_T000044,4f15f236016036637e59e48a191562348969b8ba693a009fcf5b5eff24e309f6,S0004713,5,7,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000044,4f15f236016036637e59e48a191562348969b8ba693a009fcf5b5eff24e309f6,S0004714,8,9,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000044,4f15f236016036637e59e48a191562348969b8ba693a009fcf5b5eff24e309f6,S0004715,13,16,unproductive_cycle,False,False,True,False,False,,4.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004716,0,20,productive_iteration,False,True,False,False,False,,21.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004717,21,22,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004718,23,25,productive_iteration,True,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004719,26,27,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004720,28,28,productive_iteration,True,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004721,29,31,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004722,32,33,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004723,34,35,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004724,36,36,productive_iteration,True,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004725,37,38,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004726,39,39,productive_iteration,True,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004727,40,43,unproductive_cycle,False,False,True,False,False,,4.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004728,44,44,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000045,c4159cb4a0ed72bb14872d1dc1af71fb5cfd840d084fb059258d94a5797f6f4c,S0004729,45,66,unproductive_cycle,False,False,True,False,False,,22.0
StressFresh100,StressFresh100_T000046,d5b971143817982ada57bb3f1ff87081a4fbca0140d4db7c5e5b71ba037bb430,S0004730,19,21,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004731,0,2,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004732,7,7,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004733,11,11,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004734,15,17,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004735,19,21,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004736,24,26,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004737,28,30,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004738,32,33,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000047,a14e25682473ca3c4d93f1d1fa2b759d75b225ad7aa50c914dfce5615526e9ff,S0004739,35,39,productive_iteration,False,True,False,False,False,,5.0
StressFresh100,StressFresh100_T000048,ebd14b8050bc9e6b40fb81e0469c408cf2a2d12f0d184b3c57b8aa810ed35fdc,S0004740,0,1,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000048,ebd14b8050bc9e6b40fb81e0469c408cf2a2d12f0d184b3c57b8aa810ed35fdc,S0004741,3,6,productive_iteration,False,True,False,False,False,,4.0
StressFresh100,StressFresh100_T000048,ebd14b8050bc9e6b40fb81e0469c408cf2a2d12f0d184b3c57b8aa810ed35fdc,S0004742,8,14,productive_iteration,False,True,False,False,False,,7.0
StressFresh100,StressFresh100_T000048,ebd14b8050bc9e6b40fb81e0469c408cf2a2d12f0d184b3c57b8aa810ed35fdc,S0004743,19,24,unproductive_cycle,False,False,True,False,False,,6.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004744,1,1,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004745,3,3,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004746,4,4,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004747,5,5,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004748,7,8,productive_iteration,True,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004749,10,10,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004750,11,15,productive_iteration,True,True,False,False,False,,5.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004751,16,16,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000049,0b5376472f19c212bcc964205655b1d45ac3e98c44171d4923a40d5af0a6f839,S0004752,17,18,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000050,e5a05016a8d27bc4021330c7adbb02e4699c7fc6e69221f250aecec8313deee2,S0004753,4,5,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000050,e5a05016a8d27bc4021330c7adbb02e4699c7fc6e69221f250aecec8313deee2,S0004754,10,10,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004755,0,22,productive_iteration,False,True,False,False,False,,23.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004756,23,24,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004757,26,31,productive_iteration,False,True,False,False,False,,6.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004758,32,34,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004759,35,35,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004760,36,36,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004761,37,37,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004762,38,50,unproductive_cycle,False,False,True,False,False,,13.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004763,51,52,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004764,53,55,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000051,e5dae32698d66044f26f06853ff1e72e5356ef4496d20b0f20971793cf01f8b1,S0004765,56,56,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000052,b163f6ff9ed53f700af9c93ff584f23959edd84c73b9a60e11003c46f6e1962e,S0004766,2,3,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000052,b163f6ff9ed53f700af9c93ff584f23959edd84c73b9a60e11003c46f6e1962e,S0004767,5,18,productive_iteration,True,True,False,False,False,,14.0
StressFresh100,StressFresh100_T000053,b8b7e9a7fc29571a3dde9f56aa5aa1d7682f7b4567f0beeaad685c054cc198af,S0004768,1,15,productive_iteration,True,True,False,False,False,,15.0
StressFresh100,StressFresh100_T000054,ae7453e1b1d07891d27548e55c4fcc4bbb62c04db8bcd6251c02e356126618a3,S0004769,0,22,productive_iteration,True,True,False,False,False,,23.0
StressFresh100,StressFresh100_T000054,ae7453e1b1d07891d27548e55c4fcc4bbb62c04db8bcd6251c02e356126618a3,S0004770,23,28,unproductive_cycle,False,False,True,False,False,,6.0
StressFresh100,StressFresh100_T000054,ae7453e1b1d07891d27548e55c4fcc4bbb62c04db8bcd6251c02e356126618a3,S0004771,29,36,productive_iteration,True,True,False,False,False,,8.0
StressFresh100,StressFresh100_T000055,30ed7d8fcfcfcfa46cccac00dafbe65bfa5779a804c469b897ee0e176cc79a4a,S0004772,4,4,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000055,30ed7d8fcfcfcfa46cccac00dafbe65bfa5779a804c469b897ee0e176cc79a4a,S0004773,5,6,productive_iteration,True,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000056,f67fcd4e7fabf284abb8b5815ee8fe9df1f421c40f3e215242e2e8fef4b5bd31,S0004774,10,11,productive_iteration,True,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000057,12a0ffb24717381aeab48ebff843dd13cbc4014f1efcac4cea8742d7a2fa5b12,S0004775,0,6,productive_iteration,False,True,False,False,False,,7.0
StressFresh100,StressFresh100_T000057,12a0ffb24717381aeab48ebff843dd13cbc4014f1efcac4cea8742d7a2fa5b12,S0004776,7,7,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000057,12a0ffb24717381aeab48ebff843dd13cbc4014f1efcac4cea8742d7a2fa5b12,S0004777,8,9,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000057,12a0ffb24717381aeab48ebff843dd13cbc4014f1efcac4cea8742d7a2fa5b12,S0004778,10,10,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000057,12a0ffb24717381aeab48ebff843dd13cbc4014f1efcac4cea8742d7a2fa5b12,S0004779,11,16,productive_iteration,False,True,False,False,False,,6.0
StressFresh100,StressFresh100_T000058,0372a2e9d5e5876dd3973d4f1fab5c144817ef5de2178ad564d71808d9db3cf0,S0004780,0,14,productive_iteration,False,True,False,False,False,,15.0
StressFresh100,StressFresh100_T000058,0372a2e9d5e5876dd3973d4f1fab5c144817ef5de2178ad564d71808d9db3cf0,S0004781,16,21,productive_iteration,True,True,False,False,False,,6.0
StressFresh100,StressFresh100_T000058,0372a2e9d5e5876dd3973d4f1fab5c144817ef5de2178ad564d71808d9db3cf0,S0004782,22,27,unproductive_cycle,False,False,True,False,False,,6.0
StressFresh100,StressFresh100_T000059,c67af9453f75488e77590b10dd970e31c6c6d613e1961f6b7b0fac78f4b9acbf,S0004783,0,14,productive_iteration,True,True,False,False,False,,15.0
StressFresh100,StressFresh100_T000059,c67af9453f75488e77590b10dd970e31c6c6d613e1961f6b7b0fac78f4b9acbf,S0004784,15,15,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000059,c67af9453f75488e77590b10dd970e31c6c6d613e1961f6b7b0fac78f4b9acbf,S0004785,16,20,productive_iteration,False,True,False,False,False,,5.0
StressFresh100,StressFresh100_T000059,c67af9453f75488e77590b10dd970e31c6c6d613e1961f6b7b0fac78f4b9acbf,S0004786,21,21,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000059,c67af9453f75488e77590b10dd970e31c6c6d613e1961f6b7b0fac78f4b9acbf,S0004787,22,24,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000059,c67af9453f75488e77590b10dd970e31c6c6d613e1961f6b7b0fac78f4b9acbf,S0004788,25,25,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000059,c67af9453f75488e77590b10dd970e31c6c6d613e1961f6b7b0fac78f4b9acbf,S0004789,26,26,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000059,c67af9453f75488e77590b10dd970e31c6c6d613e1961f6b7b0fac78f4b9acbf,S0004790,27,48,unproductive_cycle,False,False,True,False,False,,22.0
StressFresh100,StressFresh100_T000060,264c713dd5947776605140d61e9c0e7c179c4e1052241744bc37fb9270f4a68b,S0004791,0,2,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000060,264c713dd5947776605140d61e9c0e7c179c4e1052241744bc37fb9270f4a68b,S0004792,4,8,productive_iteration,False,True,False,False,False,,5.0
StressFresh100,StressFresh100_T000060,264c713dd5947776605140d61e9c0e7c179c4e1052241744bc37fb9270f4a68b,S0004793,9,11,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000061,a51df90ff1b5b22bca822f09dc7d4f8c0cc66d65a88712320cea24152dbf7fa4,S0004794,0,5,productive_iteration,True,True,False,False,False,,6.0
StressFresh100,StressFresh100_T000061,a51df90ff1b5b22bca822f09dc7d4f8c0cc66d65a88712320cea24152dbf7fa4,S0004795,6,6,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000061,a51df90ff1b5b22bca822f09dc7d4f8c0cc66d65a88712320cea24152dbf7fa4,S0004796,7,7,productive_iteration,True,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004797,3,9,productive_iteration,False,True,False,False,False,,7.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004798,10,11,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004799,12,13,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004800,14,15,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004801,16,17,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004802,18,18,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004803,19,19,productive_iteration,True,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004804,20,20,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,S0004805,21,22,productive_iteration,True,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000063,1a6dd195ce2e1cd1f4f42e0337316870ca590bfb5a2e0984b1cdf9b06212629a,S0004806,2,2,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000063,1a6dd195ce2e1cd1f4f42e0337316870ca590bfb5a2e0984b1cdf9b06212629a,S0004807,4,4,productive_iteration,True,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000063,1a6dd195ce2e1cd1f4f42e0337316870ca590bfb5a2e0984b1cdf9b06212629a,S0004808,6,20,productive_iteration,True,True,False,False,False,,15.0
StressFresh100,StressFresh100_T000063,1a6dd195ce2e1cd1f4f42e0337316870ca590bfb5a2e0984b1cdf9b06212629a,S0004809,21,21,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000063,1a6dd195ce2e1cd1f4f42e0337316870ca590bfb5a2e0984b1cdf9b06212629a,S0004810,22,23,productive_iteration,True,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004811,1,2,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004812,3,13,productive_iteration,True,True,False,False,False,,11.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004813,14,15,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004814,16,22,productive_iteration,False,True,False,False,False,,7.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004815,23,25,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004816,26,28,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004817,29,29,unproductive_cycle,False,False,True,False,False,,1.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004818,30,37,productive_iteration,True,True,False,False,False,,8.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004819,38,49,unproductive_cycle,False,False,True,False,False,,12.0
StressFresh100,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,S0004820,50,51,productive_iteration,False,True,False,False,False,,2.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004821,1,3,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004822,5,5,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004823,6,7,unproductive_cycle,False,False,True,False,False,,2.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004824,8,8,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004825,9,12,unproductive_cycle,False,False,True,False,False,,4.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004826,13,13,productive_iteration,False,True,False,False,False,,1.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004827,15,17,unproductive_cycle,False,False,True,False,False,,3.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004828,18,20,productive_iteration,False,True,False,False,False,,3.0
StressFresh100,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,S0004829,22,22,unproductive_cycle,False,False,True,False,False,,1.0
