dataset,public_trajectory_id,original_trajectory_sha256,public_span_id,start_step_index,end_step_index,span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence,step_count
Final500,Final500_T000131,bdf6bbaa5a1f3e8c222491cc54ea25537bf3561ac464e204bd149c2edae6f51a,S0000766,0,4,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000131,bdf6bbaa5a1f3e8c222491cc54ea25537bf3561ac464e204bd149c2edae6f51a,S0000767,6,13,productive_iteration,False,True,False,False,False,,7.0
Final500,Final500_T000131,bdf6bbaa5a1f3e8c222491cc54ea25537bf3561ac464e204bd149c2edae6f51a,S0000768,15,17,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000132,5b11132884f34fec6a703d24f08387103e51cadebaae32a2d91ffcf90e39fa2b,S0000769,0,1,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000132,5b11132884f34fec6a703d24f08387103e51cadebaae32a2d91ffcf90e39fa2b,S0000770,2,16,productive_iteration,True,True,False,False,False,,15.0
Final500,Final500_T000133,c4ad59054d3620d43e59b39389ce602235c3b2c5a68f632e850fc54012288f5c,S0000771,0,6,productive_iteration,False,True,False,False,False,,7.0
Final500,Final500_T000133,c4ad59054d3620d43e59b39389ce602235c3b2c5a68f632e850fc54012288f5c,S0000772,8,19,productive_iteration,True,True,False,False,False,,11.0
Final500,Final500_T000134,05cbc2dd49229e572de9a899bbb986a2285ce75ebf68f3279994c589a6fbc543,S0000773,0,13,productive_iteration,True,True,False,False,False,,14.0
Final500,Final500_T000135,2d1e1dc205af4c405cf745535c2b683aa1cdd920a497143e0ce8ec3e21508e9d,S0000774,0,0,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000135,2d1e1dc205af4c405cf745535c2b683aa1cdd920a497143e0ce8ec3e21508e9d,S0000775,2,7,productive_iteration,False,True,False,False,False,,6.0
Final500,Final500_T000135,2d1e1dc205af4c405cf745535c2b683aa1cdd920a497143e0ce8ec3e21508e9d,S0000776,11,15,productive_iteration,True,True,False,False,False,,3.0
Final500,Final500_T000135,2d1e1dc205af4c405cf745535c2b683aa1cdd920a497143e0ce8ec3e21508e9d,S0000777,11,15,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000135,2d1e1dc205af4c405cf745535c2b683aa1cdd920a497143e0ce8ec3e21508e9d,S0000778,8,10,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000136,89bc161e25a759f6905a9833677f733c35086aed46d8a0e23bf6eac1a49b7e6f,S0000779,0,35,productive_iteration,True,True,False,False,False,,12.0
Final500,Final500_T000136,89bc161e25a759f6905a9833677f733c35086aed46d8a0e23bf6eac1a49b7e6f,S0000780,25,33,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000136,89bc161e25a759f6905a9833677f733c35086aed46d8a0e23bf6eac1a49b7e6f,S0000781,4,10,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000136,89bc161e25a759f6905a9833677f733c35086aed46d8a0e23bf6eac1a49b7e6f,S0000782,14,15,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000136,89bc161e25a759f6905a9833677f733c35086aed46d8a0e23bf6eac1a49b7e6f,S0000783,18,21,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000136,89bc161e25a759f6905a9833677f733c35086aed46d8a0e23bf6eac1a49b7e6f,S0000784,36,39,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000136,89bc161e25a759f6905a9833677f733c35086aed46d8a0e23bf6eac1a49b7e6f,S0000785,40,42,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000136,89bc161e25a759f6905a9833677f733c35086aed46d8a0e23bf6eac1a49b7e6f,S0000786,44,52,unproductive_cycle,False,False,True,False,False,,9.0
Final500,Final500_T000137,a9cf6edb6483a4a5e98dd853c50759b8ec4a1f4550bc939f19b1418e7cec262b,S0000787,21,34,productive_iteration,True,True,False,False,False,,8.0
Final500,Final500_T000137,a9cf6edb6483a4a5e98dd853c50759b8ec4a1f4550bc939f19b1418e7cec262b,S0000788,10,28,unproductive_cycle,False,False,True,False,False,,5.0
Final500,Final500_T000137,a9cf6edb6483a4a5e98dd853c50759b8ec4a1f4550bc939f19b1418e7cec262b,S0000789,13,20,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000137,a9cf6edb6483a4a5e98dd853c50759b8ec4a1f4550bc939f19b1418e7cec262b,S0000790,22,23,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000137,a9cf6edb6483a4a5e98dd853c50759b8ec4a1f4550bc939f19b1418e7cec262b,S0000791,35,36,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000138,8668f8d501602f0b48c6217ae2d67a68c49b109f705abfd53c2aa972df755b49,S0000792,0,15,productive_iteration,False,True,False,False,False,,14.0
Final500,Final500_T000139,cbe119c677e6a04c993a68e9f3cdfb01d1f55a77610519e1b44cf5c7c8997ee8,S0000793,0,25,productive_iteration,False,True,False,False,False,,20.0
Final500,Final500_T000140,4602927085abd4bf5d837df8f6bd02ed37faa23d74bf1d0dc2c58577a6b31669,S0000794,17,17,productive_iteration,True,True,False,False,False,,1.0
Final500,Final500_T000140,4602927085abd4bf5d837df8f6bd02ed37faa23d74bf1d0dc2c58577a6b31669,S0000795,0,16,productive_iteration,False,True,False,False,False,,17.0
Final500,Final500_T000140,4602927085abd4bf5d837df8f6bd02ed37faa23d74bf1d0dc2c58577a6b31669,S0000796,18,23,productive_iteration,False,True,False,False,False,,5.0
Final500,Final500_T000141,5379ff4df617c3756d32ca391f57a6370a4fbd655f111baba122a65610f52c1f,S0000797,0,31,productive_iteration,True,True,False,False,False,,6.0
Final500,Final500_T000141,5379ff4df617c3756d32ca391f57a6370a4fbd655f111baba122a65610f52c1f,S0000798,19,29,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000141,5379ff4df617c3756d32ca391f57a6370a4fbd655f111baba122a65610f52c1f,S0000799,2,4,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000141,5379ff4df617c3756d32ca391f57a6370a4fbd655f111baba122a65610f52c1f,S0000800,8,18,productive_iteration,False,True,False,False,False,,5.0
Final500,Final500_T000142,afb430537b4fa14064e392cba51e531538a04d2dae4db0069338539651a0dd8d,S0000801,1,43,productive_iteration,False,True,False,False,False,,14.0
Final500,Final500_T000142,afb430537b4fa14064e392cba51e531538a04d2dae4db0069338539651a0dd8d,S0000802,30,47,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000142,afb430537b4fa14064e392cba51e531538a04d2dae4db0069338539651a0dd8d,S0000803,5,6,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000142,afb430537b4fa14064e392cba51e531538a04d2dae4db0069338539651a0dd8d,S0000804,10,11,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000142,afb430537b4fa14064e392cba51e531538a04d2dae4db0069338539651a0dd8d,S0000805,14,18,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000142,afb430537b4fa14064e392cba51e531538a04d2dae4db0069338539651a0dd8d,S0000806,23,24,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000142,afb430537b4fa14064e392cba51e531538a04d2dae4db0069338539651a0dd8d,S0000807,31,38,productive_iteration,False,True,False,False,False,,5.0
Final500,Final500_T000142,afb430537b4fa14064e392cba51e531538a04d2dae4db0069338539651a0dd8d,S0000808,44,46,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000143,295f7eff90f02b1915f15e902aeb9d4c0094f3824f74d3d5bffc110df48c4505,S0000809,11,12,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000143,295f7eff90f02b1915f15e902aeb9d4c0094f3824f74d3d5bffc110df48c4505,S0000810,21,31,unproductive_cycle,False,False,True,False,False,,9.0
Final500,Final500_T000143,295f7eff90f02b1915f15e902aeb9d4c0094f3824f74d3d5bffc110df48c4505,S0000811,35,45,productive_iteration,False,True,False,False,False,,7.0
Final500,Final500_T000143,295f7eff90f02b1915f15e902aeb9d4c0094f3824f74d3d5bffc110df48c4505,S0000812,35,45,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000143,295f7eff90f02b1915f15e902aeb9d4c0094f3824f74d3d5bffc110df48c4505,S0000813,8,10,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000144,825e3189c70d4cc67b391c82a78dc7be6fa24ae1da712f6912afe6a01cb332aa,S0000814,0,27,productive_iteration,True,True,False,False,False,,26.0
Final500,Final500_T000145,8aaff28e80a602655f52fa00b1c45d2c627aca216ea4d038d66a7db8e777fe6d,S0000815,0,28,productive_iteration,True,True,False,False,False,,29.0
Final500,Final500_T000146,2bff158169570405f2af4940dab5b233458d8ca56939bb982d8f1642da1fb8d2,S0000816,0,7,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000147,1922eec45b68d55f5ed936d21ad6dd922113782ca0360489d629c6fc5486e7d7,S0000817,14,28,productive_iteration,True,True,False,False,False,,5.0
Final500,Final500_T000147,1922eec45b68d55f5ed936d21ad6dd922113782ca0360489d629c6fc5486e7d7,S0000818,19,36,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000147,1922eec45b68d55f5ed936d21ad6dd922113782ca0360489d629c6fc5486e7d7,S0000819,29,35,unproductive_cycle,False,False,True,False,False,,7.0
Final500,Final500_T000147,1922eec45b68d55f5ed936d21ad6dd922113782ca0360489d629c6fc5486e7d7,S0000820,37,39,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000821,13,55,productive_iteration,True,True,False,False,False,,9.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000822,26,30,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000823,0,5,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000824,8,12,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000825,14,24,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000826,33,36,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000827,40,47,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000828,37,39,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000148,4b3d64f1136f6030ec054435a87639100710d678cef8cd9c102a31e0bd2ab268,S0000829,56,90,unproductive_cycle,False,False,True,False,False,,35.0
Final500,Final500_T000149,2438f92fbbee5f59281f6e1d285d81af4af29d1a6481700f6c70c11123b1874f,S0000830,0,11,productive_iteration,True,True,False,False,False,,12.0
Final500,Final500_T000150,dc88184be680d24e81ac8a62273bfef36539cc89d5bf21277e18df6e494fe63b,S0000831,0,13,productive_iteration,False,True,False,False,False,,14.0
Final500,Final500_T000151,0b7d783044ff231b4c672a0ffe97fde2a166c7e6ac529d9fa74706f19623d884,S0000832,8,94,unproductive_cycle,False,False,True,False,False,,9.0
Final500,Final500_T000151,0b7d783044ff231b4c672a0ffe97fde2a166c7e6ac529d9fa74706f19623d884,S0000833,0,5,productive_iteration,True,True,False,False,False,,3.0
Final500,Final500_T000151,0b7d783044ff231b4c672a0ffe97fde2a166c7e6ac529d9fa74706f19623d884,S0000834,91,92,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000151,0b7d783044ff231b4c672a0ffe97fde2a166c7e6ac529d9fa74706f19623d884,S0000835,91,92,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000151,0b7d783044ff231b4c672a0ffe97fde2a166c7e6ac529d9fa74706f19623d884,S0000836,14,89,unproductive_cycle,False,False,True,False,False,,76.0
Final500,Final500_T000152,01a788bc7324b19d7e47078588acef921530a9c90ad9b388b998bd20013ad1ec,S0000837,0,14,productive_iteration,False,True,False,False,False,,15.0
Final500,Final500_T000153,d333c5e9284e88e0a363115d0382709517f8092396e8c90d27fc77acacaac013,S0000838,0,25,productive_iteration,True,True,False,False,False,,24.0
Final500,Final500_T000154,e8d414391a63192fd1464d69d6c3a07ff4d1c1d3b8c5af6f0ed39d6fa23f9404,S0000839,0,7,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000155,6f038d60f93fffeb17fcf14a9684751fd703093ce275260dd1c458d24f966b1f,S0000840,0,17,productive_iteration,True,True,False,False,False,,17.0
Final500,Final500_T000156,c4eb50a797222d957b32d6169da151d2937d92141fef65531fe47b5ca2f2404e,S0000841,2,27,productive_iteration,True,True,False,False,False,,11.0
Final500,Final500_T000156,c4eb50a797222d957b32d6169da151d2937d92141fef65531fe47b5ca2f2404e,S0000842,28,76,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000156,c4eb50a797222d957b32d6169da151d2937d92141fef65531fe47b5ca2f2404e,S0000843,0,1,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000156,c4eb50a797222d957b32d6169da151d2937d92141fef65531fe47b5ca2f2404e,S0000844,17,18,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000156,c4eb50a797222d957b32d6169da151d2937d92141fef65531fe47b5ca2f2404e,S0000845,12,14,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000156,c4eb50a797222d957b32d6169da151d2937d92141fef65531fe47b5ca2f2404e,S0000846,19,24,unproductive_cycle,False,False,True,False,False,,6.0
Final500,Final500_T000156,c4eb50a797222d957b32d6169da151d2937d92141fef65531fe47b5ca2f2404e,S0000847,29,75,unproductive_cycle,False,False,True,False,False,,43.0
Final500,Final500_T000157,ac92d88cab5e5960a035d2d139022221504278e1c309ad976449231b63391b6d,S0000848,0,7,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000158,cfa18346d9618e3f239052a2505dbda78b36206ad61124698cd82248e358f91a,S0000849,0,15,productive_iteration,True,True,False,False,False,,16.0
Final500,Final500_T000159,2391acb8f3852bed4cd0cca2753f99656313c30addec09dd117d29a5dada33b0,S0000850,0,10,productive_iteration,False,True,False,False,False,,11.0
Final500,Final500_T000160,4d848a882aa35571ee8f61e739324852958cb64c27d2a035b48ab1b8177c2ec5,S0000851,0,9,productive_iteration,False,True,False,False,False,,10.0
Final500,Final500_T000161,ffa7842f8644838f47cd42916ce303ea8c208f2ad099bf70f25dc50b31174dea,S0000852,0,16,productive_iteration,True,True,False,False,False,,16.0
Final500,Final500_T000162,166725bf397ca11cb5320c28610f677e669a08afe214d9b13ab76be5cc7eb9ea,S0000853,0,11,productive_iteration,False,True,False,False,False,,12.0
Final500,Final500_T000163,4b2574fd3ca33f02a0c446bc0afeb6fe96206fc2d6ab19ea1fcbf87bf692dd95,S0000854,11,12,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000163,4b2574fd3ca33f02a0c446bc0afeb6fe96206fc2d6ab19ea1fcbf87bf692dd95,S0000855,0,7,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000163,4b2574fd3ca33f02a0c446bc0afeb6fe96206fc2d6ab19ea1fcbf87bf692dd95,S0000856,9,10,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000163,4b2574fd3ca33f02a0c446bc0afeb6fe96206fc2d6ab19ea1fcbf87bf692dd95,S0000857,13,16,productive_iteration,True,True,False,False,False,,4.0
Final500,Final500_T000164,4999ae87d05b211642d98b3eec3b9089d48305312cbeff01596fa651ba854757,S0000858,0,19,productive_iteration,True,True,False,False,False,,20.0
Final500,Final500_T000165,491cb29e29183d6d518b45eda024dded3264113ac3404ff4162cf90cd04bb428,S0000859,5,22,productive_iteration,True,True,False,False,False,,8.0
Final500,Final500_T000165,491cb29e29183d6d518b45eda024dded3264113ac3404ff4162cf90cd04bb428,S0000860,23,23,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000165,491cb29e29183d6d518b45eda024dded3264113ac3404ff4162cf90cd04bb428,S0000861,24,30,productive_iteration,True,True,False,False,False,,1.0
Final500,Final500_T000166,dacd7abbf9b2419401fc8348d4bf7f2e783a2f7f62e67e0e62eaaa5142ce8176,S0000862,10,10,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000166,dacd7abbf9b2419401fc8348d4bf7f2e783a2f7f62e67e0e62eaaa5142ce8176,S0000863,0,9,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000166,dacd7abbf9b2419401fc8348d4bf7f2e783a2f7f62e67e0e62eaaa5142ce8176,S0000864,0,9,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000166,dacd7abbf9b2419401fc8348d4bf7f2e783a2f7f62e67e0e62eaaa5142ce8176,S0000865,11,12,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000166,dacd7abbf9b2419401fc8348d4bf7f2e783a2f7f62e67e0e62eaaa5142ce8176,S0000866,18,19,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000166,dacd7abbf9b2419401fc8348d4bf7f2e783a2f7f62e67e0e62eaaa5142ce8176,S0000867,13,17,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000166,dacd7abbf9b2419401fc8348d4bf7f2e783a2f7f62e67e0e62eaaa5142ce8176,S0000868,13,17,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000167,0ae69050aa7f7d34c21491cc9a598ad33ca762615353fc964a12325109461f4b,S0000869,0,18,productive_iteration,False,True,False,False,False,,17.0
Final500,Final500_T000168,5b1a45586562734c162fc6bc4142f130f09785d3ef664f385daa0a2a424f2dad,S0000870,4,25,productive_iteration,True,True,False,False,False,,13.0
Final500,Final500_T000168,5b1a45586562734c162fc6bc4142f130f09785d3ef664f385daa0a2a424f2dad,S0000871,0,3,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000168,5b1a45586562734c162fc6bc4142f130f09785d3ef664f385daa0a2a424f2dad,S0000872,5,7,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000168,5b1a45586562734c162fc6bc4142f130f09785d3ef664f385daa0a2a424f2dad,S0000873,16,17,productive_iteration,True,True,False,False,False,,1.0
Final500,Final500_T000168,5b1a45586562734c162fc6bc4142f130f09785d3ef664f385daa0a2a424f2dad,S0000874,26,30,productive_iteration,True,True,False,False,False,,4.0
Final500,Final500_T000169,8091198935b2556d87ef211e8dad38f59673582d0854bb077c132cb33510c8c6,S0000875,0,15,productive_iteration,True,True,False,False,False,,16.0
Final500,Final500_T000169,8091198935b2556d87ef211e8dad38f59673582d0854bb077c132cb33510c8c6,S0000876,19,28,productive_iteration,False,True,False,False,False,,7.0
Final500,Final500_T000169,8091198935b2556d87ef211e8dad38f59673582d0854bb077c132cb33510c8c6,S0000877,16,18,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000170,29f0a6609cc09d1f8c79843534ce60f8a4bbbff46f2036c70733b389f06fc671,S0000878,0,13,productive_iteration,False,True,False,False,False,,14.0
Final500,Final500_T000171,7d7f2ec3070303ae0d8cb08e127875f42374f9a57b54278b0e4fdcf5e990f3bf,S0000879,8,8,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000171,7d7f2ec3070303ae0d8cb08e127875f42374f9a57b54278b0e4fdcf5e990f3bf,S0000880,0,7,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000171,7d7f2ec3070303ae0d8cb08e127875f42374f9a57b54278b0e4fdcf5e990f3bf,S0000881,9,19,productive_iteration,True,True,False,False,False,,11.0
Final500,Final500_T000172,e9ff158585ce86246b931314ea296c71b451c8591dc7b432ed645d044420bdcb,S0000882,6,6,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000172,e9ff158585ce86246b931314ea296c71b451c8591dc7b432ed645d044420bdcb,S0000883,0,5,productive_iteration,False,True,False,False,False,,6.0
Final500,Final500_T000172,e9ff158585ce86246b931314ea296c71b451c8591dc7b432ed645d044420bdcb,S0000884,7,11,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000172,e9ff158585ce86246b931314ea296c71b451c8591dc7b432ed645d044420bdcb,S0000885,7,11,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000173,af36f0d4df86ac6071400c3cab04ec29052f776a44a4aeffa165fa4b31d1e113,S0000886,0,16,productive_iteration,True,True,False,False,False,,17.0
Final500,Final500_T000173,af36f0d4df86ac6071400c3cab04ec29052f776a44a4aeffa165fa4b31d1e113,S0000887,20,29,productive_iteration,False,True,False,False,False,,9.0
Final500,Final500_T000173,af36f0d4df86ac6071400c3cab04ec29052f776a44a4aeffa165fa4b31d1e113,S0000888,20,29,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000174,7665b06024750ba799181cd5522408fda2cd3d8f3ef539f9329cc7d49f0df3bd,S0000889,0,9,productive_iteration,False,True,False,False,False,,10.0
Final500,Final500_T000174,7665b06024750ba799181cd5522408fda2cd3d8f3ef539f9329cc7d49f0df3bd,S0000890,13,17,productive_iteration,True,True,False,False,False,,5.0
Final500,Final500_T000174,7665b06024750ba799181cd5522408fda2cd3d8f3ef539f9329cc7d49f0df3bd,S0000891,10,12,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000175,2b815c7260afdbf75c7ec981901fff2a203f9e19623ce4a773316392ea228006,S0000892,0,13,productive_iteration,True,True,False,False,False,,14.0
Final500,Final500_T000175,2b815c7260afdbf75c7ec981901fff2a203f9e19623ce4a773316392ea228006,S0000893,15,16,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000175,2b815c7260afdbf75c7ec981901fff2a203f9e19623ce4a773316392ea228006,S0000894,17,22,unproductive_cycle,False,False,True,False,False,,6.0
Final500,Final500_T000176,1d0633bd889920cf8eaaacc5e5645dc198baeea33f15b07ae9d5b6742df508dd,S0000895,21,22,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000176,1d0633bd889920cf8eaaacc5e5645dc198baeea33f15b07ae9d5b6742df508dd,S0000896,0,20,productive_iteration,True,True,False,False,False,,20.0
Final500,Final500_T000176,1d0633bd889920cf8eaaacc5e5645dc198baeea33f15b07ae9d5b6742df508dd,S0000897,0,20,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000176,1d0633bd889920cf8eaaacc5e5645dc198baeea33f15b07ae9d5b6742df508dd,S0000898,23,26,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000177,6dadfff83f78497fe9569b28ada7bf90c63aaa1ea3bd99cfea734b35e1a95c9d,S0000899,0,22,productive_iteration,True,True,False,False,False,,23.0
Final500,Final500_T000178,6168473acfb91f4430f52c38672193932ad3805de739482995b05623fff0d5ae,S0000900,11,11,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000178,6168473acfb91f4430f52c38672193932ad3805de739482995b05623fff0d5ae,S0000901,0,10,productive_iteration,False,True,False,False,False,,10.0
Final500,Final500_T000179,06368c3c0a5ac9a527dfd1d7eb9cac8e34c0f658a46042962c6e013bfe9d696f,S0000902,0,11,productive_iteration,True,True,False,False,False,,9.0
Final500,Final500_T000179,06368c3c0a5ac9a527dfd1d7eb9cac8e34c0f658a46042962c6e013bfe9d696f,S0000903,6,8,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000180,ec57fe5427e217a78a1646b89dcb9c93c5d2c6bdbbd25d78bbdeec04c78d0231,S0000904,0,20,productive_iteration,True,True,False,False,False,,21.0
Final500,Final500_T000181,4c27a286b1f60215ba924bebd8643e1292eec67d7021093773ea72d9f90a95b6,S0000905,0,14,productive_iteration,True,True,False,False,False,,13.0
Final500,Final500_T000182,7ff52bfd0a0d40e7d71ce42edcca4daf7795718ee5ec0adf2a2acba02b59b616,S0000906,38,47,unproductive_cycle,False,False,True,False,False,,6.0
Final500,Final500_T000182,7ff52bfd0a0d40e7d71ce42edcca4daf7795718ee5ec0adf2a2acba02b59b616,S0000907,40,41,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000182,7ff52bfd0a0d40e7d71ce42edcca4daf7795718ee5ec0adf2a2acba02b59b616,S0000908,43,44,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000182,7ff52bfd0a0d40e7d71ce42edcca4daf7795718ee5ec0adf2a2acba02b59b616,S0000909,8,36,productive_iteration,True,True,False,False,False,,8.0
Final500,Final500_T000182,7ff52bfd0a0d40e7d71ce42edcca4daf7795718ee5ec0adf2a2acba02b59b616,S0000910,8,36,unproductive_cycle,False,False,True,False,False,,21.0
Final500,Final500_T000182,7ff52bfd0a0d40e7d71ce42edcca4daf7795718ee5ec0adf2a2acba02b59b616,S0000911,48,84,unproductive_cycle,False,False,True,False,False,,37.0
Final500,Final500_T000183,24decb3acd8538bf7841c34a533e805ef2de7068ed7921ae7d2e509e4d5b1608,S0000912,0,11,productive_iteration,False,True,False,False,False,,11.0
Final500,Final500_T000184,5ea320110fa291c3ec2dafb4af0173d6cfb8157504b3f3bbfbdf27b1b4f0771f,S0000913,0,13,productive_iteration,False,True,False,False,False,,14.0
Final500,Final500_T000185,adb57589524daa54f3003ed0fa2260098c928924e8e554be5595a3cc6baab205,S0000914,0,26,productive_iteration,True,True,False,False,False,,6.0
Final500,Final500_T000185,adb57589524daa54f3003ed0fa2260098c928924e8e554be5595a3cc6baab205,S0000915,11,25,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000185,adb57589524daa54f3003ed0fa2260098c928924e8e554be5595a3cc6baab205,S0000916,2,7,productive_iteration,False,True,False,False,False,,6.0
Final500,Final500_T000185,adb57589524daa54f3003ed0fa2260098c928924e8e554be5595a3cc6baab205,S0000917,12,18,productive_iteration,True,True,False,False,False,,6.0
Final500,Final500_T000185,adb57589524daa54f3003ed0fa2260098c928924e8e554be5595a3cc6baab205,S0000918,21,22,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000185,adb57589524daa54f3003ed0fa2260098c928924e8e554be5595a3cc6baab205,S0000919,31,37,productive_iteration,True,True,False,False,False,,5.0
Final500,Final500_T000185,adb57589524daa54f3003ed0fa2260098c928924e8e554be5595a3cc6baab205,S0000920,27,30,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000186,56ce556a2c7608d9159c50bd402be08d74765779ab07ae811ba0168ebb1d75d6,S0000921,0,8,productive_iteration,False,True,False,False,False,,9.0
Final500,Final500_T000187,edb4947baca44acd6cf8683840c2a8dce6df5ea517e4a216a99242829041f0bb,S0000922,0,11,productive_iteration,False,True,False,False,False,,9.0
Final500,Final500_T000188,8cd8a2fee6f8fdfc345102c1a879845c60e4e10c6cc39d31524b5ca0dd012d14,S0000923,0,10,productive_iteration,False,True,False,False,False,,11.0
Final500,Final500_T000188,8cd8a2fee6f8fdfc345102c1a879845c60e4e10c6cc39d31524b5ca0dd012d14,S0000924,12,13,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000188,8cd8a2fee6f8fdfc345102c1a879845c60e4e10c6cc39d31524b5ca0dd012d14,S0000925,14,17,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000189,0cd0adbf18db516f70bcceac01dd8d49dbb6f06fda6a0ab7ddfda856d796d67b,S0000926,6,15,productive_iteration,True,True,False,False,False,,9.0
