dataset,public_trajectory_id,original_trajectory_sha256,public_span_id,start_step_index,end_step_index,span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence,step_count
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,S0000506,102,105,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,S0000507,107,110,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,S0000508,112,117,unproductive_cycle,False,False,True,False,False,,6.0
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,S0000509,119,122,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000510,11,12,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000511,0,10,productive_iteration,True,True,False,False,False,,11.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000512,13,14,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000513,24,30,productive_iteration,True,True,False,False,False,,6.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000514,24,30,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000515,40,41,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000516,15,23,productive_iteration,True,True,False,False,False,,9.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000517,31,39,productive_iteration,True,True,False,False,False,,6.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000518,31,39,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000519,42,83,productive_iteration,True,True,False,False,False,,1.0
Final500,Final500_T000078,e38222b786ea9b79a6a04cb00bb2fe173b547cd5d8557344fdf0dced88595ec7,S0000520,42,83,unproductive_cycle,False,False,True,False,False,,41.0
Final500,Final500_T000079,a9b849ffe0bbd459657b7948bc453298ff63cde9bd195aa685f16293233fbb76,S0000521,9,25,productive_iteration,True,True,False,False,False,,13.0
Final500,Final500_T000079,a9b849ffe0bbd459657b7948bc453298ff63cde9bd195aa685f16293233fbb76,S0000522,26,123,unproductive_cycle,False,False,True,False,False,,88.0
Final500,Final500_T000079,a9b849ffe0bbd459657b7948bc453298ff63cde9bd195aa685f16293233fbb76,S0000523,0,6,productive_iteration,False,True,False,False,False,,5.0
Final500,Final500_T000079,a9b849ffe0bbd459657b7948bc453298ff63cde9bd195aa685f16293233fbb76,S0000524,10,13,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000079,a9b849ffe0bbd459657b7948bc453298ff63cde9bd195aa685f16293233fbb76,S0000525,88,90,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000079,a9b849ffe0bbd459657b7948bc453298ff63cde9bd195aa685f16293233fbb76,S0000526,88,90,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000079,a9b849ffe0bbd459657b7948bc453298ff63cde9bd195aa685f16293233fbb76,S0000527,55,57,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000079,a9b849ffe0bbd459657b7948bc453298ff63cde9bd195aa685f16293233fbb76,S0000528,95,97,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000080,0ceb0f8b5934e2e695bb0eaf70350724fc9e34e2f627ab9c27731f023bf3362a,S0000529,0,11,productive_iteration,True,True,False,False,False,,11.0
Final500,Final500_T000080,0ceb0f8b5934e2e695bb0eaf70350724fc9e34e2f627ab9c27731f023bf3362a,S0000530,13,15,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000080,0ceb0f8b5934e2e695bb0eaf70350724fc9e34e2f627ab9c27731f023bf3362a,S0000531,17,18,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000080,0ceb0f8b5934e2e695bb0eaf70350724fc9e34e2f627ab9c27731f023bf3362a,S0000532,20,22,productive_iteration,True,True,False,False,False,,3.0
Final500,Final500_T000080,0ceb0f8b5934e2e695bb0eaf70350724fc9e34e2f627ab9c27731f023bf3362a,S0000533,24,28,productive_iteration,False,True,False,False,False,,5.0
Final500,Final500_T000080,0ceb0f8b5934e2e695bb0eaf70350724fc9e34e2f627ab9c27731f023bf3362a,S0000534,32,36,productive_iteration,True,True,False,False,False,,3.0
Final500,Final500_T000080,0ceb0f8b5934e2e695bb0eaf70350724fc9e34e2f627ab9c27731f023bf3362a,S0000535,32,36,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000080,0ceb0f8b5934e2e695bb0eaf70350724fc9e34e2f627ab9c27731f023bf3362a,S0000536,29,31,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000081,07c5cc585d11db4ef2c82b00e377f276d8b016b4cf2fe5a592030de46f2adf02,S0000537,0,7,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000081,07c5cc585d11db4ef2c82b00e377f276d8b016b4cf2fe5a592030de46f2adf02,S0000538,8,117,unproductive_cycle,False,False,True,False,False,,110.0
Final500,Final500_T000082,bec2cfdfd70c812b37a8ac75d5229c996c03c22055efb14195bd8b3fc117a474,S0000539,0,11,productive_iteration,False,True,False,False,False,,10.0
Final500,Final500_T000082,bec2cfdfd70c812b37a8ac75d5229c996c03c22055efb14195bd8b3fc117a474,S0000540,12,116,unproductive_cycle,False,False,True,False,False,,105.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000541,7,43,productive_iteration,True,True,False,False,False,,6.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000542,57,95,unproductive_cycle,False,False,True,False,False,,8.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000543,0,6,productive_iteration,False,True,False,False,False,,7.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000544,8,9,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000545,12,16,productive_iteration,False,True,False,False,False,,5.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000546,18,21,productive_iteration,True,True,False,False,False,,4.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000547,24,38,productive_iteration,True,True,False,False,False,,13.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000548,66,71,unproductive_cycle,False,False,True,False,False,,6.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000549,80,88,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000550,80,88,unproductive_cycle,False,False,True,False,False,,7.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000551,44,56,unproductive_cycle,False,False,True,False,False,,13.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000552,58,65,unproductive_cycle,False,False,True,False,False,,8.0
Final500,Final500_T000083,75bf7e6aa34c0fe01646475e7a6c0493140284e6266450ea47f104f30ef0b402,S0000553,72,79,unproductive_cycle,False,False,True,False,False,,8.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000554,15,17,productive_iteration,True,True,False,False,False,,3.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000555,10,196,unproductive_cycle,False,False,True,False,False,,5.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000556,0,9,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000557,11,12,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000558,24,25,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000559,27,28,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000560,18,23,productive_iteration,True,True,False,False,False,,1.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000561,18,23,unproductive_cycle,False,False,True,False,False,,5.0
Final500,Final500_T000084,7ea56f8585d60605f76ef8b895ab02cd0489b6cd7612ba9d527dfc33ac41e908,S0000562,29,195,unproductive_cycle,False,False,True,False,False,,167.0
Final500,Final500_T000085,3ffd997e2ad65a679bef4a95acdbb8195d87aa9482d4af3da413480fcf587378,S0000563,0,7,productive_iteration,True,True,False,False,False,,8.0
Final500,Final500_T000085,3ffd997e2ad65a679bef4a95acdbb8195d87aa9482d4af3da413480fcf587378,S0000564,8,140,unproductive_cycle,False,False,True,False,False,,133.0
Final500,Final500_T000086,1b8119f1c2e4fb6241a796258191662cd7fa2dbe490dfad7f85b3224cf6cb3c2,S0000565,0,20,productive_iteration,False,True,False,False,False,,21.0
Final500,Final500_T000087,2e8acc58c0867969ade75d9e8b74f598cc055c422b4d0c0032facaa1ea18455d,S0000566,45,46,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000087,2e8acc58c0867969ade75d9e8b74f598cc055c422b4d0c0032facaa1ea18455d,S0000567,0,26,productive_iteration,True,True,False,False,False,,27.0
Final500,Final500_T000087,2e8acc58c0867969ade75d9e8b74f598cc055c422b4d0c0032facaa1ea18455d,S0000568,28,33,productive_iteration,True,True,False,False,False,,6.0
Final500,Final500_T000087,2e8acc58c0867969ade75d9e8b74f598cc055c422b4d0c0032facaa1ea18455d,S0000569,36,44,productive_iteration,True,True,False,False,False,,6.0
Final500,Final500_T000087,2e8acc58c0867969ade75d9e8b74f598cc055c422b4d0c0032facaa1ea18455d,S0000570,36,44,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000087,2e8acc58c0867969ade75d9e8b74f598cc055c422b4d0c0032facaa1ea18455d,S0000571,47,86,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000087,2e8acc58c0867969ade75d9e8b74f598cc055c422b4d0c0032facaa1ea18455d,S0000572,47,86,unproductive_cycle,False,False,True,False,False,,38.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000573,40,48,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000574,19,89,unproductive_cycle,False,False,True,False,False,,8.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000575,0,18,productive_iteration,True,True,False,False,False,,17.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000576,28,30,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000577,41,42,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000578,51,53,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000579,55,58,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000580,55,58,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000581,66,77,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000582,66,77,unproductive_cycle,False,False,True,False,False,,8.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000583,85,88,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000584,85,88,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000585,22,24,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000586,31,33,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000587,35,39,productive_iteration,True,True,False,False,False,,4.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000588,35,39,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000589,43,47,unproductive_cycle,False,False,True,False,False,,5.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000590,59,65,unproductive_cycle,False,False,True,False,False,,7.0
Final500,Final500_T000088,2232021d8fed4cba39be4c0c31529761c8268785de1648b7dfdaddf0b2f28943,S0000591,78,82,unproductive_cycle,False,False,True,False,False,,5.0
Final500,Final500_T000089,5178f5b3ba7a1597078330319d910a0cad97bc5f557ecec8ae9be9490aa81201,S0000592,0,7,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000089,5178f5b3ba7a1597078330319d910a0cad97bc5f557ecec8ae9be9490aa81201,S0000593,9,16,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000594,3,9,productive_iteration,False,True,False,False,False,,4.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000595,15,119,unproductive_cycle,False,False,True,False,False,,15.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000596,10,14,unproductive_cycle,False,False,True,False,False,,5.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000597,20,22,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000598,24,34,unproductive_cycle,False,False,True,False,False,,11.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000599,36,38,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000600,40,42,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000601,44,50,unproductive_cycle,False,False,True,False,False,,7.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000602,52,54,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000603,56,58,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000604,60,62,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000605,64,82,unproductive_cycle,False,False,True,False,False,,19.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000606,84,86,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000607,88,114,unproductive_cycle,False,False,True,False,False,,27.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000608,116,118,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000090,ffe7f1108c572c7f74d79a0ad3faeb0048a879e1110ff895a51f98930fa28658,S0000609,120,125,unproductive_cycle,False,False,True,False,False,,6.0
Final500,Final500_T000091,daf7de704c89210035b3ae3a44f63329c543024374323616d3fc64ff3433efa0,S0000610,4,26,productive_iteration,True,True,False,False,False,,8.0
Final500,Final500_T000091,daf7de704c89210035b3ae3a44f63329c543024374323616d3fc64ff3433efa0,S0000611,22,22,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000091,daf7de704c89210035b3ae3a44f63329c543024374323616d3fc64ff3433efa0,S0000612,0,3,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000091,daf7de704c89210035b3ae3a44f63329c543024374323616d3fc64ff3433efa0,S0000613,5,9,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000091,daf7de704c89210035b3ae3a44f63329c543024374323616d3fc64ff3433efa0,S0000614,18,20,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000091,daf7de704c89210035b3ae3a44f63329c543024374323616d3fc64ff3433efa0,S0000615,27,30,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000616,10,29,productive_iteration,True,True,False,False,False,,3.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000617,30,63,unproductive_cycle,False,False,True,False,False,,6.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000618,0,9,productive_iteration,False,True,False,False,False,,10.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000619,11,13,productive_iteration,True,True,False,False,False,,3.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000620,21,22,productive_iteration,False,True,False,False,False,,2.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000621,24,27,productive_iteration,True,True,False,False,False,,3.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000622,24,27,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000623,31,42,productive_iteration,True,True,False,False,False,,12.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000624,44,53,productive_iteration,True,True,False,False,False,,9.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000625,44,53,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000626,55,56,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000627,58,61,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000628,58,61,unproductive_cycle,False,False,True,False,False,,1.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000629,64,67,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000630,72,74,productive_iteration,False,True,False,False,False,,3.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000631,14,20,productive_iteration,True,True,False,False,False,,4.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000632,14,20,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000633,68,71,unproductive_cycle,False,False,True,False,False,,4.0
Final500,Final500_T000092,ab6f5cbb8ceb0b2d76fca76d523bd5ef285bf4bfc9f787502058fa093523173f,S0000634,75,77,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000635,3,23,productive_iteration,True,True,False,False,False,,8.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000636,33,113,unproductive_cycle,False,False,True,False,False,,20.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000637,0,2,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000638,5,13,productive_iteration,False,True,False,False,False,,7.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000639,25,32,unproductive_cycle,False,False,True,False,False,,8.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000640,34,36,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000641,42,44,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000642,50,64,unproductive_cycle,False,False,True,False,False,,15.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000643,66,68,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000644,70,88,unproductive_cycle,False,False,True,False,False,,19.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000645,90,92,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000646,94,96,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000647,98,100,unproductive_cycle,False,False,True,False,False,,3.0
Final500,Final500_T000093,5ed69fa1b7c5819dcf0c1e233634f7941c8d45919509787ca7223bfe4d05de25,S0000648,102,110,unproductive_cycle,False,False,True,False,False,,9.0
Final500,Final500_T000094,c596eada831a2b4cdd428cb255139cf10b349a3ffcd5b509653eaf9f7a211154,S0000649,8,8,productive_iteration,False,True,False,False,False,,1.0
Final500,Final500_T000094,c596eada831a2b4cdd428cb255139cf10b349a3ffcd5b509653eaf9f7a211154,S0000650,0,7,productive_iteration,False,True,False,False,False,,8.0
Final500,Final500_T000094,c596eada831a2b4cdd428cb255139cf10b349a3ffcd5b509653eaf9f7a211154,S0000651,10,18,productive_iteration,False,True,False,False,False,,9.0
Final500,Final500_T000094,c596eada831a2b4cdd428cb255139cf10b349a3ffcd5b509653eaf9f7a211154,S0000652,19,151,unproductive_cycle,False,False,True,False,False,,133.0
Final500,Final500_T000095,3ce68f908e5e9d0822fbf10f41303def5bb525df6c95425096e81d5841128499,S0000653,0,7,productive_iteration,True,True,False,False,False,,8.0
Final500,Final500_T000095,3ce68f908e5e9d0822fbf10f41303def5bb525df6c95425096e81d5841128499,S0000654,16,29,productive_iteration,True,True,False,False,False,,14.0
Final500,Final500_T000095,3ce68f908e5e9d0822fbf10f41303def5bb525df6c95425096e81d5841128499,S0000655,8,15,unproductive_cycle,False,False,True,False,False,,8.0
Final500,Final500_T000095,3ce68f908e5e9d0822fbf10f41303def5bb525df6c95425096e81d5841128499,S0000656,30,85,unproductive_cycle,False,False,True,False,False,,56.0
Final500,Final500_T000096,6528540d388009ac568c8539ba146020aa1acafd7d891d62ce7793ae2e705339,S0000657,12,35,productive_iteration,True,True,False,False,False,,8.0
Final500,Final500_T000096,6528540d388009ac568c8539ba146020aa1acafd7d891d62ce7793ae2e705339,S0000658,18,19,unproductive_cycle,False,False,True,False,False,,2.0
Final500,Final500_T000096,6528540d388009ac568c8539ba146020aa1acafd7d891d62ce7793ae2e705339,S0000659,0,11,productive_iteration,False,True,False,False,False,,9.0
Final500,Final500_T000096,6528540d388009ac568c8539ba146020aa1acafd7d891d62ce7793ae2e705339,S0000660,36,40,productive_iteration,True,True,False,False,False,,2.0
Final500,Final500_T000097,94bc36cd33e269520493e720ed981fc3e933f06bbea62cdfbca0dc85b1b4268d,S0000661,5,11,productive_iteration,True,True,False,False,False,,4.0
Final500,Final500_T000097,94bc36cd33e269520493e720ed981fc3e933f06bbea62cdfbca0dc85b1b4268d,S0000662,12,33,productive_iteration,True,True,False,False,False,,5.0
Final500,Final500_T000097,94bc36cd33e269520493e720ed981fc3e933f06bbea62cdfbca0dc85b1b4268d,S0000663,12,33,unproductive_cycle,False,False,True,False,False,,17.0
Final500,Final500_T000098,7023ade4e9c5d9770fa7330c890c3d1515262e71268c382f894ac2cac0f0d5b0,S0000664,0,29,productive_iteration,True,True,False,False,False,,8.0
