dataset,public_trajectory_id,original_trajectory_sha256,public_span_id,start_step_index,end_step_index,span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence,step_count
OpenHandsExternal330,OpenHandsExternal330_T000096,9ff240dfaa8ca78bc33f89e2765da08f4a07958f0b811605d17b9f73dc257255,S0004173,44,117,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000097,4cb9aef7eba30ff796b01bad62d42446476627c85abc3e795f683d01a190636f,S0004174,44,89,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000098,8d27a73ce42e821dcbd7668c1bf5e66caaaa5f2cd8fa44456c944d12474705fd,S0004175,30,67,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000099,44454d4ed3416b115bca837bb33056951db017f2eb154adb3aa59237360b70d9,S0004176,58,129,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000100,8648e5bd449e4d5d8b687c2ab4dc263a4fcba617f3d46b2e1bd1ca418897fb69,S0004177,46,147,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000121,421773da16dd61c40f653df659b80ff120123707b91ed893fb4207ff8057095e,S0004178,46,143,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000122,e61fbd2cbd685939cd2fa66fedb09eeb554dbd59fca6f1633fd2a59e896fbaea,S0004179,62,107,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000123,9c710a0687bb7375288453b5ffa814c8de34e4ad8d4b1bca0a726421f311e84b,S0004180,20,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000123,9c710a0687bb7375288453b5ffa814c8de34e4ad8d4b1bca0a726421f311e84b,S0004181,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000124,8bbb67288c02d4b149c5bd513afbcff2b308dc9e33d504f29fcd3f2b8a6f5dc5,S0004182,70,137,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000125,508a01c279c2555f1dfa16410a2e8a6a33fdd5af9c087a092a5232e4597a730b,S0004183,74,131,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000126,5f2a06ea78fbd6ed5d18e5062c64a112fe35991dd3db20a98612cdc6256b4d5e,S0004184,70,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000126,5f2a06ea78fbd6ed5d18e5062c64a112fe35991dd3db20a98612cdc6256b4d5e,S0004185,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000126,5f2a06ea78fbd6ed5d18e5062c64a112fe35991dd3db20a98612cdc6256b4d5e,S0004186,120,125,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000126,5f2a06ea78fbd6ed5d18e5062c64a112fe35991dd3db20a98612cdc6256b4d5e,S0004187,146,162,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000126,5f2a06ea78fbd6ed5d18e5062c64a112fe35991dd3db20a98612cdc6256b4d5e,S0004188,178,195,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000127,ddf62731112139383bba00a84c2b36cabe47ebc918269e5ba99a282b40877a22,S0004189,134,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000127,ddf62731112139383bba00a84c2b36cabe47ebc918269e5ba99a282b40877a22,S0004190,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000128,9bcb78762824d144fc1f8f8ebd1f5617750a7be10c2f7d621ebdcb0a9f8b93cc,S0004191,68,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000128,9bcb78762824d144fc1f8f8ebd1f5617750a7be10c2f7d621ebdcb0a9f8b93cc,S0004192,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000128,9bcb78762824d144fc1f8f8ebd1f5617750a7be10c2f7d621ebdcb0a9f8b93cc,S0004193,188,199,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000129,3d422a6ba01ad75337ad7ac878d586c4ac325c213f92e009afa4f6b46df42135,S0004194,76,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000130,883c851d24c7279783fc2a1ea190e98a6556be5cc82735d27db7690c3962e23c,S0004195,42,91,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000131,153f88d1d8f32e585c8c444c244e0ce9ffb949853f3efeed53a004fcc62310f1,S0004196,52,111,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000132,435baf91255590b93318fa35fc371cd86f8c7ffbe57a27f7a8b1954b74b33fe5,S0004197,42,185,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000133,ff9ef520c5451c9f3d7a4d6a09d71e5926fee77637d77516512b26b9ee69e406,S0004198,70,133,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000134,2ada317bad27bde1c77e4ba0b6d6293328ba55d80d979b8c58a6f7d2a592a397,S0004199,70,123,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000135,d19d85b23a2a04329df37f621e444b5f983853a9f5f532493b04d9d33f647bd7,S0004200,80,139,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000136,6bc4162fa5588d620499a05d95668177be05cfe71dddb49b7f2318c1fd5d85f1,S0004201,72,134,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000137,e8727577a62f51a76d7a7be389b555a911b6e9a8abcfc01241cf52ba45ad0f53,S0004202,56,117,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000138,b6dc250b35ca7dd33601fc6cb4a16b7d045b7dc4a77112f0b485d62ada763c3b,S0004203,58,121,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000139,964b5aede3d1b13523f8d01df7237e8a9403493d6f5e58172ddc0fb2af1bd715,S0004204,58,150,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000140,9d69d2e1007039a16e4d4e22e0259d330a901d86939ca4585a13a3246a250b93,S0004205,30,85,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000141,3dde51fa47ae7848f48f893e73df38c543476684c388eeab005d4ae439dd1e79,S0004206,60,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000141,3dde51fa47ae7848f48f893e73df38c543476684c388eeab005d4ae439dd1e79,S0004207,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000142,f70690095ac88604df245d6855d811b8e4b2d3c795e7c3cf0ec3b8bd6c2b8834,S0004208,98,165,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000143,62d38fb1ca473e1c18a320b523c14d6f3990c3ebc3ab28b74b9faa34f0735640,S0004209,66,120,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000144,4e21a28f8c9c0ddc1514bd36ee26e028f8dbd80163a5dc6bbb88dd0937a4ecfe,S0004210,80,161,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000145,c9e82b348ac45abccf3d3e448f8916ba34f5c1d6683c86dde1fdfbb9cb7292af,S0004211,40,188,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000145,c9e82b348ac45abccf3d3e448f8916ba34f5c1d6683c86dde1fdfbb9cb7292af,S0004212,193,199,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000146,c2b7ac43c2e2a45489cb2a64738ac825e76b199eb9a57c0e5bae874b39723418,S0004213,32,123,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000147,854b612cfbcc0a4d28bb7cfcc208f1914097c5cfbf2ed92708f2034f224ee67f,S0004214,64,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000147,854b612cfbcc0a4d28bb7cfcc208f1914097c5cfbf2ed92708f2034f224ee67f,S0004215,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000147,854b612cfbcc0a4d28bb7cfcc208f1914097c5cfbf2ed92708f2034f224ee67f,S0004216,188,200,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000148,482a921df0ade858f9cd68e9d91887d7eaac2ac7a75ac25ef7ddcb57277e582e,S0004217,56,131,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000149,5393a2e73bd830092b549b1628def7e83377f5e448f92dfd961d120274d74efc,S0004218,52,153,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000150,430981aca880552b02b731362757b61e5e65fe13088f96cfc1713facc7aa1170,S0004219,68,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000150,430981aca880552b02b731362757b61e5e65fe13088f96cfc1713facc7aa1170,S0004220,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000151,2e3173fbcedfd4c8f64f9b5db3039346997235c9e608c5f7829e419c4baf4165,S0004221,68,157,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000152,a58864edbe6b847f0618850888a1e51306a6bb8b18872f29fa7b771d653b7cd3,S0004222,62,123,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000153,444aad9254efd2b41657cf5f925155ec50e82a19b4e59a3533e14e21c92b78bc,S0004223,52,139,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000154,7cb69811be598728be4ce1d9ef5734be64f6969ec621ad22e1436902fe6614e5,S0004224,50,145,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000155,5ae6f654e9ff7146c1cdae8c985ae5d4143ed59c5be37e7f471d00d5e7df98f1,S0004225,50,145,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000156,03dec0d32bfd42375daf6e4dbc81a7ff9a9c521c7b3f385be36ae15b125b3f9d,S0004226,42,107,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000157,f10587304ac7f50ffa367da046910a7f9da658d98e7d89c8f657cbf8ee3a0fe9,S0004227,64,159,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000158,41f0abbd12dd1c5ad7e05d3f2cf8dcee950139232218c8ca5277530082234286,S0004228,80,155,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000159,525678d5b17e85fd069d022602b8270a4512fb6711366a6ec8a059eb465e7958,S0004229,80,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000160,3f947c223b3e112ceddb3f6bb264f056ad2e58c018583a9c15ca75519644ae7b,S0004230,78,151,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000161,9552f8fffcca32b52d8b07bc3e917d47ee8672803036fbdad45702c95a561ca6,S0004231,30,111,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000162,c142a79463540391f10cea7349e10ff188c4f322ae577023d5bcf7115b69d614,S0004232,70,149,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000163,159b0e10f02484904e41e44cfd27f8e077a28056f0888192d177f82efea8d62f,S0004233,64,173,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000164,0f2d66ba1f6b6206d5d6d2579154bdec2d184a5f9a6a81d3c72546f0d4e36eef,S0004234,58,125,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000165,b0c31fa6023f3772ef69ff22e70c77d987ce9b9428007366531294046fa2d95d,S0004235,66,183,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000166,201469a4307c0babb71a084861a4e49895de2c32723da95b3c5a8a2c21864ccc,S0004236,68,141,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000167,33963d4f8de38ff4bd88b6294f381d7b8864f00022b1a966f06fa6340e478df4,S0004237,84,195,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000167,33963d4f8de38ff4bd88b6294f381d7b8864f00022b1a966f06fa6340e478df4,S0004238,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000168,bbce46f8c24572ddfca7ff831ac2e33e7445aba134d11331d01ef26fa0da0011,S0004239,40,135,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000169,3e7bbfab8c260cf12a1fc1f061507f33efae213ac982867b6ee7d685fcd31de4,S0004240,48,137,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000170,3f5d994c150136d218a608ddcfb67fa812ceba117f86e61fd53d5aef5aa0a827,S0004241,60,173,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000171,449c20d00482bdb14a78913d042da23be76047b09089167836ffa6a6aac37951,S0004242,54,135,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000172,513e3617320b6487b3533b1e1603b7a6ad221e4557e15d97fde4269598d4bf68,S0004243,76,179,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000173,cc57b36b97b8406614c049b01184af97b97a7bbb173fd99bd9febddc7e3f83d3,S0004244,44,120,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000174,17b6dc237449e55d001b834bad644136636892a8d8a5206551d8b5dbda995777,S0004245,54,115,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000175,f76eb1c49adf7514ae151c4f8f493f37566193f167c3d9c918be649bd2cb35bd,S0004246,60,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000175,f76eb1c49adf7514ae151c4f8f493f37566193f167c3d9c918be649bd2cb35bd,S0004247,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000176,cf484b4ac17644527fa6b7fdea67d93e4c7385b2cbf935d4f199598705db6ce6,S0004248,60,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000176,cf484b4ac17644527fa6b7fdea67d93e4c7385b2cbf935d4f199598705db6ce6,S0004249,200,200,unresolved,False,False,False,False,True,medium,
OpenHandsExternal330,OpenHandsExternal330_T000177,82bc0bf7960aa339dd8ed51d070ebbf5fac3829f00e6d1fe1e517c7f65d83f13,S0004250,54,103,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000178,2685977977b9e5d03424e5c9234bece73940424e55e77cfb77bf84b42c0a714d,S0004251,58,141,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000179,0072568226daece8deeb3fa97c44ec815aa96a3e97bfd0b6566390250332cc68,S0004252,44,143,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000180,b683dcf1a419bf43a648cad7eee55003daca7c0b0143d162f95237c107016ce0,S0004253,56,139,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000181,a1ce7ab01cd71f9414e7b0ff963653833d181ab2cb76f55a4c4ad3318f46dda2,S0004254,38,87,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000182,ff6cb2798ea8e0aa03602310e49b620ec9bd1eb3a66b845965cb8d386cc51cda,S0004255,62,151,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000183,e4c11dd7e1ab16b5cae1eceabf6193b69591847e010bb33036bb5259afb1c2a2,S0004256,60,123,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000184,046e8c91bb9fd8f4e6e76b53dd1d5bef2b6865194bdc4a78f04825f945ffca6a,S0004257,50,91,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000185,f1c241ad697808b83a673d6f33b23a1518cff7950f9d392c4648ed9a3ab897b3,S0004258,46,119,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000186,b9305e36b05631d7b738948be158dd9bf7ba55ee0d0934667a5154e286b113fb,S0004259,72,137,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000187,f1ad92a70ae78a3acf5ed46239d1b3435d73f6a7bc5f81bab71a69be67f2e6ec,S0004260,48,195,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000187,f1ad92a70ae78a3acf5ed46239d1b3435d73f6a7bc5f81bab71a69be67f2e6ec,S0004261,196,200,unresolved,False,False,False,False,True,low,
OpenHandsExternal330,OpenHandsExternal330_T000188,85e95012546aa5d87bdb0d139816cc56069c274e4075314475077f4ce3c88e3a,S0004262,58,165,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000189,177cf7f6d57ff5e9065876484ad48b297ecf638858e92b62b44ab569c6b34cdb,S0004263,60,137,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000190,3276c7aa1ef869b0330ef335e0cb2520cc69951d3aaf2ebb6170c806ff5b1e62,S0004264,64,185,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000191,9a01b3c32010e735254764ebcdba5212bb136a16ffd09a8398ed01a175600681,S0004265,48,105,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000192,b82e40034e9719637d9a9c8709964c111a72f744e6248e12bfc43c814e9c9ce6,S0004266,78,187,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000193,c9c6400580968501b598494d181befda5792d2703e1b7bdc4650559516af95d6,S0004267,96,169,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000194,9c7f6b1f4a9d568c1819bc199035e648792416ddd5d14c2e52e7510804f39277,S0004268,64,151,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000195,0559e99d4d68fd0001f1ac381ec06d3909f7bf3e7bef5f7265b7f253091dd47b,S0004269,70,193,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000195,0559e99d4d68fd0001f1ac381ec06d3909f7bf3e7bef5f7265b7f253091dd47b,S0004270,194,200,unresolved,False,False,False,False,True,low,
OpenHandsExternal330,OpenHandsExternal330_T000195,0559e99d4d68fd0001f1ac381ec06d3909f7bf3e7bef5f7265b7f253091dd47b,S0004271,100,121,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000195,0559e99d4d68fd0001f1ac381ec06d3909f7bf3e7bef5f7265b7f253091dd47b,S0004272,148,193,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000196,4fb32cef8bad7aa53dd34cefddd59d41655320235901a4878323479e5c0adad3,S0004273,48,111,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000197,4ac846a06f82d14bd85c4849679f4ed48472aa4b625c42621130d27f0b906037,S0004274,86,157,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000198,0396e7e0fc34ec0dd4b120619a1434aa9bda457a7b80cc75cb84d14bd89ab9ee,S0004275,50,101,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000199,69594421126f42a9a9c2f8da691c6bf66fb5c746933ca4e08f6430307855682a,S0004276,72,129,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000200,3ed791ce105b8f3fb60313a925af1ee8f2504b3e721f95dd61fa62f3c16938c9,S0004277,40,103,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000201,6ebfaebd84ec2c30cc70bedc2036e149517fe003f098c265da947b0e8feb72b2,S0004278,18,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000201,6ebfaebd84ec2c30cc70bedc2036e149517fe003f098c265da947b0e8feb72b2,S0004279,200,200,unresolved,False,False,False,False,True,low,
OpenHandsExternal330,OpenHandsExternal330_T000202,90a2c65d0ff4218dea36e944d2c90873f6bce977a5c71446a93d033ba5c4478a,S0004280,74,181,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000203,46261036aba061d034d8946a651edb61acab9a4e7a60aedecca663021b0101b6,S0004281,68,125,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000204,f683a105819c54f23d3d449f538c406b03f19f76cd62994c4dfc4c4a7c0d59ef,S0004282,80,185,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000204,f683a105819c54f23d3d449f538c406b03f19f76cd62994c4dfc4c4a7c0d59ef,S0004283,186,200,unresolved,False,False,False,False,True,low,
OpenHandsExternal330,OpenHandsExternal330_T000205,1569f008b26e65c4cbb5a31c66b76d30505752e5d7233cca48b3cd11f461baee,S0004284,74,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000205,1569f008b26e65c4cbb5a31c66b76d30505752e5d7233cca48b3cd11f461baee,S0004285,200,200,unresolved,False,False,False,False,True,low,
OpenHandsExternal330,OpenHandsExternal330_T000206,c3af5d19e380be2839fc909b499f80befb8d6d040877c5adc44264a2f3be83be,S0004286,48,141,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000207,51c7134fac45e9108f173eda7a1188ac5c12c8162e03bc6906546b0635246333,S0004287,74,115,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000208,c42a67d7aaeb0fc313d286d6d1e23ace325f3eaa6a27181ef114a85294e661b3,S0004288,58,199,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000209,7a68eeecdcb9cd1807e0d9a4857e21adb12cd71bcb02a1f86d766288b84eebd2,S0004289,42,161,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000210,7b82a9338f830af7549cd0c0da44bff5a3999800d58cbc4639cc22d96696f881,S0004290,52,171,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000211,83f82d06e65ffc72b961f00f33c68ed8033d426df131b48f84fcf31ee31b8a28,S0004291,80,171,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000212,41e19f6e44ac797962cebfbe2b77d2eeb7e5ffa5a3c11022727395ad3419e015,S0004292,60,153,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000213,7df3fcadd301808a50dfa508f790209e9073878011576710058d5e829ee60768,S0004293,46,101,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000214,499b526e2136d5eb4b90a6e280a27fe0ab53d9079f721dcabbf0db553ea3b321,S0004294,66,153,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000215,0e9b12bdd0fcce6fcf3b22c3c09c431c1e70e72daa8007258ebe7cfdb8ca5091,S0004295,42,149,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000216,43e8a94c13da18eed683bdbde4018e5dea8693a517b2e0cf46bd6ed63c824534,S0004296,66,121,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000217,ac43a1187caf6aa260e7e2a5ebc42a0f22f00800fd5ab2b7a291ad493c735b98,S0004297,68,197,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000217,ac43a1187caf6aa260e7e2a5ebc42a0f22f00800fd5ab2b7a291ad493c735b98,S0004298,198,200,unresolved,False,False,False,False,True,low,
OpenHandsExternal330,OpenHandsExternal330_T000218,9550ab265fe3f618ca63252bd25f0ac7b768adc56b078e4cf80600b60f6c71df,S0004299,62,139,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000219,f41c933527d9234b0a645a144d0e10673e2889ffa891f37d9f4e77e7b2b1019b,S0004300,56,131,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000220,3628c6bc80367f26fa2eef8fb9371ec6b6c5ed7eff4bc296cf2694f38e932dd4,S0004301,90,137,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000221,1767aed1827e928be4ef570506a02958da53563ef7955b54049ea32c0eb48def,S0004302,80,167,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000222,0503b8c8c32997f319343c1fc0067ac0ab644ada98aa46d24737f3cc76431032,S0004303,46,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000223,a24f3b32a9d74701a4106b7e4779101158e75067d6e5c72041c650f3c7459570,S0004304,60,147,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000223,a24f3b32a9d74701a4106b7e4779101158e75067d6e5c72041c650f3c7459570,S0004305,162,199,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000223,a24f3b32a9d74701a4106b7e4779101158e75067d6e5c72041c650f3c7459570,S0004306,200,200,unresolved,False,False,False,False,True,low,
OpenHandsExternal330,OpenHandsExternal330_T000223,a24f3b32a9d74701a4106b7e4779101158e75067d6e5c72041c650f3c7459570,S0004307,164,195,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000224,aa37091e8d4d0c00628bd6cab16c712ad20170e9f29c0acb0a594e4e8869fd3e,S0004308,68,175,productive_iteration,False,True,False,False,False,high,
OpenHandsExternal330,OpenHandsExternal330_T000225,8a36f88a1a5b9313ab4e03cac990b0d42405fc40d149ec8dcb67b1f4f5360c72,S0004309,72,163,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000226,7d680267560ce25c28cb1fb1ad5f6e2d60433aef657f2346f8e056746ca2d5eb,S0004310,62,145,productive_iteration,False,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000226,7d680267560ce25c28cb1fb1ad5f6e2d60433aef657f2346f8e056746ca2d5eb,S0004311,68,93,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000226,7d680267560ce25c28cb1fb1ad5f6e2d60433aef657f2346f8e056746ca2d5eb,S0004312,94,114,productive_iteration,True,True,False,False,False,medium,
OpenHandsExternal330,OpenHandsExternal330_T000227,03b73df85c53c09f38443cc1bccc754474d63746cea5093afdbb4bf6c740b975,S0004313,52,135,productive_iteration,False,True,False,False,False,high,
